id,model_name,user_type,geo,product_business,feature_name,description,primary_category,feature_type,feature_subtype,feature_l3,top_20_50,shap_rank
164,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l1m,max bank credit amount of SMS in L1M,Device Data,SMS,Banking data,Credit SMS,,45
165,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l1m_amount_lte40k,max of bank credit amount amount lte 40k and SMS in L1M,Device Data,SMS,Banking data,Credit SMS,,46
166,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l2m,max bank credit amount of SMS in L2M,Device Data,SMS,Banking data,Credit SMS,,47
167,NiraV3_Fresh,New,India,Term loans,sum_paid_emi_amount_sms_in_l1m_amount_gte500,sum Paid EMI of amount gte500 and SMS in L1M,Device Data,SMS,Banking data,Paid EMI SMS,,48
168,NiraV3_Fresh,New,India,Term loans,min_tradeline_seasoning_original_amount_gte25k,min tradeline seasoning of original amount gte 25k,Bureau,Credit/Loan History,Tradeline analysis,,,49
169,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l1m_amount_lte10k,max of bank credit amount amount lte 10k and SMS in L1M,Device Data,SMS,Banking data,Credit SMS,,50
170,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_live_accounts_original_amount_gte50k,max tradeline seasoning of original amount gte 50k TLs account live,Bureau,Credit/Loan History,Tradeline analysis,,,51
171,NiraV3_Fresh,New,India,Term loans,latest_app_installed_is_banking_app,Latest installed app App category banking,Device Data,App Ecosystem,App Presence,,,52
172,NiraV3_Fresh,New,India,Term loans,num_closed_accounts_original_amount_gte25k,Number of original amount gte 25k TLs account closed,Bureau,Credit/Loan History,Tradeline analysis,,,53
173,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l12m_original_amount_lte50k,max tradeline seasoning of original amount lte 50k TLs opened in L12M,Bureau,Credit/Loan History,Tradeline analysis,,,54
174,NiraV3_Fresh,New,India,Term loans,max_paid_emi_amount_sms_in_l1m_amount_gte1k,max Paid EMI of amount gte 1k and SMS in L1M,Device Data,SMS,Banking data,Paid EMI SMS,,55
175,NiraV3_Fresh,New,India,Term loans,num_closed_accounts_original_amount_gte50k,Number of original amount gte 50k TLs account closed,Bureau,Credit/Loan History,Tradeline analysis,,,56
176,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l2m_amount_gte10k,max of bank credit amount amount gte 10k and SMS in L2M,Device Data,SMS,Banking data,Credit SMS,,57
177,NiraV3_Fresh,New,India,Term loans,latest_bank_debit_sms_in_l1m_amount_gte500,Latest bank debit SMS amount gte500 and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,,58
178,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning,Max of tradeline_seasoning,Bureau,Credit/Loan History,Tradeline analysis,,,59
179,NiraV3_Fresh,New,India,Term loans,sum_bank_debit_amount_sms_in_l3m_amount_gte10k,sum of bank debit amount amount gte 10k and SMS in L3M,Device Data,SMS,Banking data,Debit SMS,,60
180,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_amount_lte5k,Earliest enquiry with enquiry amount LTE 5K,Bureau,Credit/Loan History,Inquiries,,,61
181,NiraV3_Fresh,New,India,Term loans,max_original_amount_closed_accounts_original_amount_lte50k,max original amount of original amount lte 50k TLs account closed,Bureau,Credit/Loan History,Tradeline analysis,,,62
182,NiraV3_Fresh,New,India,Term loans,min_original_amount_tls_closed_in_l6m_account_type_pl,min original amount of account type pl TLs closed in L6M,Bureau,Credit/Loan History,Tradeline analysis,,,63
183,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_reason_6_and_enq_amount_lte100k,Minimum enquiry amount with enquiry reason 6 and enquiry amount LTE 100K,Bureau,Credit/Loan History,Inquiries,,,64
184,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_amount_lte50k,Earliest enquiry with enquiry amount LTE 50K,Bureau,Credit/Loan History,Inquiries,,,65
185,NiraV3_Fresh,New,India,Term loans,num_app_is_app_installed_in_l6m_is_app_updated_in_l6m,Number of app App updated in L6M App installed in L6M,Device Data,App Ecosystem,App Presence,,,66
186,NiraV3_Fresh,New,India,Term loans,max_enq_amount_with_enq_amount_lte5k_in_l24m,Maximum enquiry amount with enquiry amount LTE 5K in L24M,Bureau,Credit/Loan History,Inquiries,,,67
187,NiraV3_Fresh,New,India,Term loans,earliest_paid_emi_amount_lte500,Earliest Paid EMI SMS amount lte 500,Device Data,SMS,Banking data,Paid EMI SMS,,68
188,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_reason_13_and_enq_amount_gte5k_in_l36m,Earliest enquiry with enquiry reason 13 and enquiry amount GTE 5K in L36M,Bureau,Credit/Loan History,Inquiries,,,69
189,NiraV3_Fresh,New,India,Term loans,latest_bank_credit_sms_in_l2m_amount_gte40k,Latest bank credit SMS amount lte 40k and SMS in L2M,Device Data,SMS,Banking data,Credit SMS,,70
190,NiraV3_Fresh,New,India,Term loans,sum_bank_debit_amount_sms_in_l3m_amount_lte500,sum of bank debit amount amount lte 500 and SMS in L3M,Device Data,SMS,Banking data,Debit SMS,,71
191,NiraV3_Fresh,New,India,Term loans,min_bank_debit_amount_sms_in_l1m_amount_lte1k,min of bank debit amount amount lte 1k and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,,72
192,NiraV3_Fresh,New,India,Term loans,earliest_bank_debit_sms_in_l1m_amount_lte500,Earliest bank debit SMS amount lte 500 and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,,73
193,NiraV3_Fresh,New,India,Term loans,min_bank_debit_amount_sms_in_l1m_amount_lte500,min of bank debit amount amount lte 500 and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,,74
194,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_reason_6_and_enq_amount_gte50k,Earliest enquiry with enquiry reason 6 and enquiry amount GTE 50K,Bureau,Credit/Loan History,Inquiries,,,75
195,NiraV3_Fresh,New,India,Term loans,min_enq_amount,Minimum enquiry amount,Bureau,Credit/Loan History,Inquiries,,,76
196,NiraV3_Fresh,New,India,Term loans,max_bank_credit_amount_sms_in_l3m_amount_gte10k,max of bank credit amount amount gte 10k and SMS in L3M,Device Data,SMS,Banking data,Credit SMS,,77
197,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l36m_account_type_pl,max tradeline seasoning of account type pl TLs opened in L36M,Bureau,Credit/Loan History,Tradeline analysis,,,78
198,NiraV3_Fresh,New,India,Term loans,latest_enq_with_enq_amount_lte10k,Latest enquiry with enquiry amount LTE 10K,Bureau,Credit/Loan History,Inquiries,,,79
199,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_reason_13_and_enq_amount_lte100k_in_l9m,Minimum enquiry amount with enquiry reason 13 and enquiry amount LTE 100K in L9M,Bureau,Credit/Loan History,Inquiries,,,80
200,NiraV3_Fresh,New,India,Term loans,latest_enq_with_enq_amount_gte5k_in_l36m,Latest enquiry with enquiry amount GTE 5K in L36M,Bureau,Credit/Loan History,Inquiries,,,81
201,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l12m_account_type_pl,max tradeline seasoning of account type pl TLs opened in L12M,Bureau,Credit/Loan History,Tradeline analysis,,,82
202,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l24m_account_type_pl_original_amount_lte50k,max tradeline seasoning of account type pl and original amount lte 50k and opened in L24M,Bureau,Credit/Loan History,Tradeline analysis,,,83
203,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_reason_13_and_enq_amount_lte100k_in_l3m,Minimum enquiry amount with enquiry reason 13 and enquiry amount LTE 100K in L3M,Bureau,Credit/Loan History,Inquiries,,,84
204,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l12m_original_amount_gte50k,max tradeline seasoning of original amount gte 50k TLs opened in L12M,Bureau,Credit/Loan History,Tradeline analysis,,,85
205,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_reason_6,Minimum enquiry amount with enquiry reason 6,Bureau,Credit/Loan History,Inquiries,,,86
206,NiraV3_Fresh,New,India,Term loans,latest_enq_in_l36m,Latest enquiry in L36M,Bureau,Credit/Loan History,Inquiries,,,87
207,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_reason_13_and_enq_amount_lte100k_in_l6m,Minimum enquiry amount with enquiry reason 13 and enquiry amount LTE 100K in L6M,Bureau,Credit/Loan History,Inquiries,,,88
208,NiraV3_Fresh,New,India,Term loans,num_bank_credit_sms_in_l1m_amount_gte10k,Number of bank credit SMS amount gte 10k SMS in L1M,Device Data,SMS,Banking data,Credit SMS,,89
209,NiraV3_Fresh,New,India,Term loans,earliest_app_installed_is_utility_app,Earliest installed app App category Utility,Device Data,App Ecosystem,App Presence,Utility Apps,,90
210,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_amount_gte20k_in_l36m,Earliest enquiry with enquiry amount GTE 20K in L36M,Bureau,Credit/Loan History,Inquiries,,,91
211,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l24m_account_type_pl_original_amount_gte10k,max tradeline seasoning of account type pl and original amount gte 10k and opened in L24M,Bureau,Credit/Loan History,Tradeline analysis,,,92
212,NiraV3_Fresh,New,India,Term loans,sum_bank_debit_amount_sms_in_l1m_amount_gte1k,sum of bank debit amount amount gte 1k and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,,93
213,NiraV3_Fresh,New,India,Term loans,min_enq_amount_with_enq_amount_lte100k_in_l36m,Minimum enquiry amount with enquiry amount LTE 100K in L36M,Bureau,Credit/Loan History,Inquiries,,,94
214,NiraV3_Fresh,New,India,Term loans,latest_enq_with_enq_amount_lte5k,Latest enquiry with enquiry amount LTE 5K,Bureau,Credit/Loan History,Inquiries,,,95
215,NiraV3_Fresh,New,India,Term loans,min_tradeline_seasoning_live_accounts_account_type_pl_original_amount_lte50k,min tradeline seasoning of account type pl and original amount lte 50k and account live,Bureau,Credit/Loan History,Tradeline analysis,,,96
216,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_reason_11_and_enq_amount_lte20k,Earliest enquiry with enquiry reason 11 and enquiry amount LTE 20K,Bureau,Credit/Loan History,Inquiries,,,97
217,NiraV3_Fresh,New,India,Term loans,max_tradeline_seasoning_tls_opened_in_l9m_account_type_unsecured_original_amount_gte50k,max tradeline seasoning of unsecured loan and original amount gte 50k and opened in L9M,Bureau,Credit/Loan History,Tradeline analysis,,,98
218,NiraV3_Fresh,New,India,Term loans,earliest_enq_with_enq_reason_11,Earliest enquiry with enquiry reason 11,Bureau,Credit/Loan History,Inquiries,,,99
219,NiraV3_Repeat,Repeat,India,Term loans,declared_income,,User-Reported Data,Questionnaire,Employment & Income,,top20,1
220,NiraV3_Repeat,Repeat,India,Term loans,latest_closed_loan,Latest Closed Loan,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,top20,2
221,NiraV3_Repeat,Repeat,India,Term loans,max_enq_amount_with_enq_reason_13_and_enq_amount_lte100k_in_l6m,Maximum enquiry amount with enquiry reason 13 and enquiry amount LTE 100K in L6M,Bureau,Credit/Loan History,Inquiries,,top20,3
222,NiraV3_Repeat,Repeat,India,Term loans,earliest_enq_with_enq_amount_lte20k,Earliest enquiry with enquiry amount LTE 20K,Bureau,Credit/Loan History,Inquiries,,top20,4
223,NiraV3_Repeat,Repeat,India,Term loans,latest_overdue_sms,Latest overdue SMS,Device Data,SMS,Banking data,Overdue SMS,top20,5
224,NiraV3_Repeat,Repeat,India,Term loans,num_tls_opened_in_l6m,Number of opened in L6M,Bureau,Credit/Loan History,Tradeline analysis,,top20,6
225,NiraV3_Repeat,Repeat,India,Term loans,sum_original_amount_closed_accounts,sum original amount of account closed,Bureau,Credit/Loan History,Tradeline analysis,,top20,7
226,NiraV3_Repeat,Repeat,India,Term loans,earliest_closed_loan,Earliest Closed Loan,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,top20,8
227,NiraV3_Repeat,Repeat,India,Term loans,max_bank_credit_amount_sms_in_l2m,max bank credit amount of SMS in L2M,Device Data,SMS,Banking data,Credit SMS,top20,9
228,NiraV3_Repeat,Repeat,India,Term loans,sum_current_balance_tls_opened_in_l12m_original_amount_lte10k,sum current balance of original amount lte 10k TLs opened in L12M,Bureau,Credit/Loan History,Tradeline analysis,,top20,10
229,NiraV3_Repeat,Repeat,India,Term loans,latest_rejection_sms,Latest rejection SMS,Device Data,SMS,Banking data,Rejection SMS,top20,11
230,NiraV3_Repeat,Repeat,India,Term loans,num_is_payment_late,Number of Late Payments,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,top20,12
231,NiraV3_Repeat,Repeat,India,Term loans,max_bank_credit_amount_sms_in_l2m_amount_gte500,max of bank credit amount amount gte500 and SMS in L2M,Device Data,SMS,Banking data,Credit SMS,top20,13
232,NiraV3_Repeat,Repeat,India,Term loans,earliest_bank_credit_amount_gte40k,Earliest bank credit SMS amount lte 40k,Device Data,SMS,Banking data,Credit SMS,top20,14
233,NiraV3_Repeat,Repeat,India,Term loans,num_overdue_sms_in_l3m,Number of overdue SMS in L3M,Device Data,SMS,Banking data,Overdue SMS,top20,15
234,NiraV3_Repeat,Repeat,India,Term loans,sum_original_amount_closed_accounts_account_type_pl,sum original amount of account type pl TLs account closed,Bureau,Credit/Loan History,Tradeline analysis,,top20,16
235,NiraV3_Repeat,Repeat,India,Term loans,max_tradeline_seasoning_account_type_pl_original_amount_gte10k,max tradeline seasoning of account type pl AND original amount gte 10k,Bureau,Credit/Loan History,Tradeline analysis,,top20,17
236,NiraV3_Repeat,Repeat,India,Term loans,min_bank_debit_amount_sms_in_l1m_amount_lte1k,min of bank debit amount amount lte 1k and SMS in L1M,Device Data,SMS,Banking data,Debit SMS,top20,18
237,NiraV3_Repeat,Repeat,India,Term loans,max_original_amount_tls_opened_in_l12m_account_type_pl,max original amount of account type pl TLs opened in L12M,Bureau,Credit/Loan History,Tradeline analysis,,top20,19
238,NiraV3_Repeat,Repeat,India,Term loans,min_bank_credit_amount_sms_in_l1m_amount_lte500,min of bank credit amount amount lte 500 and SMS in L1M,Device Data,SMS,Banking data,Credit SMS,top20,20
239,NiraV3_Repeat,Repeat,India,Term loans,max_dpd,Maximum DPD,Bureau,Credit/Loan History,Delinquency Indicators,,,21
240,NiraV3_Repeat,Repeat,India,Term loans,sum_bank_credit_amount_sms_in_l3m_amount_gte40k,sum of bank credit amount amount lte 40k and SMS in L3M,Device Data,SMS,Banking data,Credit SMS,,22
241,NiraV3_Repeat,Repeat,India,Term loans,num_overdue_sms,Number of overdue,Device Data,SMS,Banking data,Overdue SMS,,23
242,NiraV3_Repeat,Repeat,India,Term loans,latest_enq,Latest enquiry,Bureau,Credit/Loan History,Inquiries,,,24
243,NiraV3_Repeat,Repeat,India,Term loans,sum_original_amount_live_accounts,sum original amount of account live,Bureau,Credit/Loan History,Tradeline analysis,,,25
244,NiraV3_Repeat,Repeat,India,Term loans,max_tradeline_seasoning_live_accounts,max tradeline seasoning of account live,Bureau,Credit/Loan History,Tradeline analysis,,,26
245,NiraV3_Repeat,Repeat,India,Term loans,max_tradeline_seasoning_tls_opened_in_l24m,max tradeline seasoning of opened in L24M,Bureau,Credit/Loan History,Tradeline analysis,,,27
246,NiraV3_Repeat,Repeat,India,Term loans,current_balance_diff,,Bureau,Credit/Loan History,,Multi-Bureau,,28
247,NiraV3_Repeat,Repeat,India,Term loans,sum_bank_debit_amount_sms_in_l3m_amount_lte500,sum of bank debit amount amount lte 500 and SMS in L3M,Device Data,SMS,Banking data,Debit SMS,,29
248,NiraV3_Repeat,Repeat,India,Term loans,latest_enq_with_enq_amount_lte20k_in_l36m,Latest enquiry with enquiry amount LTE 20K in L36M,Bureau,Credit/Loan History,Inquiries,,,30
249,NiraV3_Repeat,Repeat,India,Term loans,num_closed_accounts_original_amount_gte25k,Number of original amount gte 25k TLs account closed,Bureau,Credit/Loan History,Tradeline analysis,,,31
250,NiraV3_Repeat,Repeat,India,Term loans,latest_enq_in_l24m,Latest enquiry in L24M,Bureau,Credit/Loan History,Inquiries,,,32
251,NiraV3_Repeat,Repeat,India,Term loans,max_tradeline_seasoning,Max of tradeline_seasoning,Bureau,Credit/Loan History,Tradeline analysis,,,33
252,NiraV3_Repeat,Repeat,India,Term loans,num_is_payment_in_l24m,Number of Payments in L24M,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,34
253,NiraV3_Repeat,Repeat,India,Term loans,max_dpd_account_type_pl,Maximum DPD of TLs with account type pl,Bureau,Credit/Loan History,Delinquency Indicators,,,35
254,NiraV3_Repeat,Repeat,India,Term loans,sum_bank_debit_amount_amount_gte1k,sum bank debit amount of amount gte 1k,Device Data,SMS,Banking data,Debit SMS,,36
